Dish Name	Ingredients Used	Price	Time Consumed	Menu Group
FoodD_RDV9ZI	potato, spinach, oregano, yogurt	531.34	40	Dessert
FoodD_CQ0ENU	butter, chicken, flour, yogurt	599.71	17	Dessert
FoodD_P7ZQMH	fish, broccoli, potato, lentils	820.96	12	Non-Veg
FoodD_QA30KN	corn, cream, capsicum, rice	380.8	17	Beverage
FoodD_RMOCS2	fish, yogurt, cream, capsicum	451.04	38	Veg
FoodD_8WQMCT	beef, rice, fish, yogurt	488.29	18	Combo
FoodD_OQ6P9P	spinach, yogurt, potato, flour	312.17	14	Non-Veg
FoodD_TNYK68	pepper, yogurt, paneer, beef	532.15	38	Non-Veg
FoodD_LL68YU	paneer, beef, cream, basil	770.79	11	Dessert
FoodD_O0EG4M	oregano, capsicum, cream, onion	593.15	6	Dessert
FoodD_JBXS33	broccoli, tomato, basil, carrot	685.9	33	Dessert
FoodD_MHUI3U	basil, lentils, chicken, yogurt	521.47	5	Beverage
FoodD_6QBQTH	basil, capsicum, broccoli, paneer	849.45	27	Combo
FoodD_0G8UB5	yogurt, paneer, fish, broccoli	408.4	23	Non-Veg
FoodD_VX4LHY	beef, potato, broccoli, carrot	898.59	43	Non-Veg
FoodD_RJUKN2	carrot, yogurt, onion, pepper	395.16	43	Main Course
FoodD_DE5GOI	onion, chicken, corn, basil	960.47	40	Non-Veg
FoodD_F8GS5Q	broccoli, corn, basil, oregano	1166.07	41	Veg
FoodD_84E9H6	rice, yogurt, lentils, carrot	393.2	35	Main Course
FoodD_PIROWQ	spinach, carrot, lentils, basil	838.41	32	Veg
FoodD_TTFZX8	beef, rice, yogurt, capsicum	898.42	26	Main Course
FoodD_423I5X	rice, chicken, corn, onion	220.78	8	Main Course
FoodD_R1Y9KV	mushroom, carrot, cream, pepper	1146.63	34	Non-Veg
FoodD_YDE75L	carrot, fish, rice, broccoli	199.29	45	Dessert
FoodD_3PK7FJ	basil, flour, oregano, chicken	708.59	12	Veg
FoodD_TWK5F2	mushroom, basil, broccoli, carrot	1133.73	9	Beverage
FoodD_WCA10J	oregano, corn, cream, carrot	168.42	10	Non-Veg
FoodD_AEEE7D	lentils, capsicum, tomato, corn	661.45	6	Dessert
FoodD_IFMGX4	onion, capsicum, mushroom, tomato	378.28	28	Beverage
FoodD_11M6T8	potato, chicken, butter, beef	241.26	26	Non-Veg
FoodD_UROA8S	basil, rice, corn, mushroom	908.01	9	Non-Veg
FoodD_K1O9C6	flour, pepper, beef, potato	345.44	43	Veg
FoodD_WT0BSQ	corn, lentils, beef, spinach	358.3	29	Veg
FoodD_7T9BG6	paneer, carrot, yogurt, spinach	816.29	8	Dessert
FoodD_XT1GV5	yogurt, corn, butter, rice	1139.14	21	Combo
FoodD_38BZ2G	rice, pepper, chicken, carrot	1095.97	34	Main Course
FoodD_3NFBGQ	rice, beef, butter, basil	754.5	40	Beverage
FoodD_UDG0WV	mushroom, corn, basil, pepper	1099.16	6	Dessert
FoodD_V3NE2T	onion, rice, potato, capsicum	1042.77	45	Beverage
FoodD_YGKKN9	beef, cream, capsicum, chicken	1027.54	44	Combo
FoodD_OEQNQC	mushroom, yogurt, lentils, potato	796.59	15	Beverage
FoodD_9MFPZL	lentils, yogurt, beef, basil	799.75	28	Dessert
FoodD_BHD77O	oregano, lentils, onion, broccoli	971.93	27	Veg
FoodD_BY0UMO	capsicum, corn, flour, broccoli	1077.41	40	Non-Veg
FoodD_ER9KOL	spinach, carrot, broccoli, oregano	271.96	21	Dessert
FoodD_1S1AMW	flour, paneer, corn, beef	494.06	13	Non-Veg
FoodD_PZKVRB	lentils, flour, onion, oregano	365.29	29	Non-Veg
FoodD_6GM3SB	basil, corn, paneer, chicken	602.16	39	Combo
FoodD_YCR43R	lentils, capsicum, butter, onion	912.71	18	Dessert
FoodD_07OC4L	yogurt, spinach, potato, mushroom	604.68	44	Beverage
FoodD_LPC23H	yogurt, broccoli, onion, capsicum	730.97	29	Beverage
FoodD_UW8VS1	yogurt, flour, butter, corn	720.27	22	Dessert
FoodD_YPXUPL	corn, paneer, tomato, chicken	568.36	17	Dessert
FoodD_4X7J39	butter, mushroom, capsicum, corn	429.64	12	Beverage
FoodD_PWKQGK	beef, flour, carrot, capsicum	1071.36	6	Dessert
FoodD_MYJYLR	capsicum, broccoli, rice, cream	448.44	37	Beverage
FoodD_W06UT9	basil, beef, rice, spinach	1014.03	15	Non-Veg
FoodD_JB742E	basil, beef, fish, corn	281.34	29	Main Course
FoodD_UC4GKM	capsicum, spinach, paneer, potato	181.83	6	Combo
FoodD_EN57TM	mushroom, broccoli, corn, onion	251.77	44	Combo
FoodD_SXMDDH	potato, corn, fish, cream	409.33	29	Dessert
FoodD_1G8AL9	butter, capsicum, rice, oregano	555.21	12	Non-Veg
FoodD_R5SERL	pepper, lentils, mushroom, rice	1155.92	6	Dessert
FoodD_ZREUJD	yogurt, spinach, corn, flour	864.88	31	Beverage
FoodD_2W5X99	mushroom, beef, capsicum, spinach	957.25	27	Main Course
FoodD_OYEM9K	basil, oregano, rice, flour	562.63	31	Beverage
FoodD_KBKG3C	basil, onion, beef, spinach	1071.6	19	Dessert
FoodD_4FSEP8	capsicum, broccoli, pepper, cream	563.01	44	Beverage
FoodD_9O2QT3	pepper, spinach, butter, yogurt	162.38	20	Beverage
FoodD_ENZVS2	basil, carrot, tomato, spinach	912.58	37	Veg
FoodD_RXV9K2	yogurt, lentils, rice, beef	850.48	6	Non-Veg
FoodD_IB350K	butter, paneer, fish, pepper	370.64	23	Combo
FoodD_X38ZSG	spinach, beef, broccoli, capsicum	850.1	42	Dessert
FoodD_VA5AMV	beef, basil, broccoli, carrot	198.24	39	Dessert
FoodD_0GYFD8	cream, onion, fish, beef	443.93	38	Veg
FoodD_LJOFX4	lentils, cream, tomato, onion	755.35	22	Main Course
FoodD_WE9Y5V	corn, basil, fish, capsicum	1096.65	6	Combo
FoodD_9V1G3D	yogurt, flour, pepper, chicken	704.44	44	Combo
FoodD_TAZYMT	corn, yogurt, tomato, broccoli	1113.57	35	Dessert
FoodD_K04J43	fish, beef, corn, potato	881.05	41	Beverage
FoodD_R03S2B	butter, fish, flour, corn	1171.89	24	Beverage
FoodD_W466VW	lentils, oregano, potato, capsicum	1179.3	16	Veg
FoodD_KLMS35	broccoli, onion, cream, basil	835.71	7	Main Course
FoodD_LPMVEY	pepper, beef, paneer, onion	333.0	12	Main Course
FoodD_BYRD5J	onion, basil, broccoli, corn	586.04	18	Beverage
FoodD_68XKDJ	oregano, rice, pepper, butter	1070.62	39	Non-Veg
FoodD_TKEX7P	cream, carrot, mushroom, corn	1112.45	11	Main Course
FoodD_FEWKDP	flour, beef, pepper, chicken	585.91	36	Dessert
FoodD_ILDSB4	broccoli, tomato, carrot, mushroom	188.94	14	Main Course
FoodD_6VWZ6Q	basil, corn, paneer, spinach	782.49	40	Beverage
FoodD_W9OUT2	fish, chicken, tomato, potato	380.04	40	Combo
FoodD_BKJFIQ	fish, yogurt, spinach, cream	281.15	28	Main Course
FoodD_O6VRR4	flour, mushroom, spinach, beef	596.58	30	Veg
FoodD_AK0EB7	flour, oregano, onion, tomato	876.51	15	Veg
FoodD_8GBLEO	beef, tomato, broccoli, cream	1106.54	44	Non-Veg
FoodD_H114QJ	rice, beef, chicken, paneer	977.89	17	Combo
FoodD_ESKOYX	beef, cream, butter, paneer	544.7	21	Combo
FoodD_ZNDQJ4	tomato, paneer, mushroom, fish	196.59	30	Combo
FoodD_S48TCL	oregano, basil, corn, fish	543.99	31	Beverage
FoodD_XP41PI	onion, carrot, yogurt, lentils	1019.19	15	Main Course
FoodD_KGA04R	rice, yogurt, chicken, capsicum	292.38	27	Dessert
FoodD_JOK81B	butter, fish, oregano, yogurt	261.37	33	Veg
FoodD_6IBSNR	yogurt, broccoli, onion, oregano	169.54	31	Dessert
FoodD_DF50DY	onion, potato, mushroom, carrot	254.77	9	Beverage
FoodD_PJX5WC	flour, fish, lentils, paneer	970.55	26	Combo
FoodD_ZDVBC6	spinach, lentils, carrot, butter	631.86	5	Combo
FoodD_MWPB3O	basil, chicken, yogurt, spinach	1157.75	11	Veg
FoodD_FEJQZ1	butter, potato, corn, pepper	432.05	19	Beverage
FoodD_2V5WVY	lentils, pepper, paneer, yogurt	1074.7	6	Combo
FoodD_B6ET5A	corn, capsicum, basil, butter	155.37	34	Main Course
FoodD_MNCPHY	lentils, tomato, beef, broccoli	1031.89	11	Dessert
FoodD_T2YH8U	basil, corn, fish, paneer	1182.66	12	Dessert
FoodD_0QOJ0J	carrot, flour, potato, basil	976.93	44	Dessert
FoodD_XKX6LU	spinach, flour, cream, rice	1049.08	34	Combo
FoodD_41H7TZ	lentils, onion, paneer, flour	534.96	26	Main Course
FoodD_Q2TGWQ	rice, pepper, flour, yogurt	750.79	33	Combo
FoodD_BCTBLK	cream, capsicum, oregano, mushroom	899.82	19	Dessert
FoodD_Y2LK5E	pepper, corn, capsicum, potato	463.1	10	Dessert
FoodD_U8KKHM	carrot, potato, flour, paneer	517.93	33	Beverage
FoodD_QSM1IC	capsicum, yogurt, chicken, cream	972.74	26	Main Course
FoodD_3OM29D	oregano, onion, corn, yogurt	154.93	14	Veg
FoodD_VC0QB8	basil, tomato, carrot, spinach	922.13	25	Combo
FoodD_4A6DA3	onion, chicken, fish, spinach	1064.33	34	Non-Veg
FoodD_G177Y1	beef, spinach, fish, broccoli	499.34	14	Non-Veg
FoodD_IYVUKW	cream, rice, spinach, chicken	993.17	40	Combo
FoodD_XDOI73	cream, yogurt, potato, mushroom	341.75	25	Non-Veg
FoodD_JOR0WW	capsicum, rice, yogurt, cream	694.67	44	Non-Veg
FoodD_654OMU	tomato, flour, broccoli, oregano	1030.95	43	Combo
FoodD_PR8T0R	yogurt, paneer, broccoli, onion	437.19	31	Non-Veg
FoodD_TYI52P	corn, lentils, pepper, spinach	270.61	42	Combo
FoodD_0UG4SB	beef, pepper, broccoli, oregano	414.55	8	Veg
FoodD_Y5DB30	potato, capsicum, lentils, oregano	1012.72	38	Non-Veg
FoodD_H5WAPD	chicken, flour, cream, tomato	788.16	20	Beverage
FoodD_IOMSCY	spinach, basil, butter, beef	606.94	39	Beverage
FoodD_Z4EH8U	basil, mushroom, cream, beef	558.25	41	Combo
FoodD_H2P46Q	beef, onion, carrot, broccoli	845.73	29	Main Course
FoodD_7611HV	spinach, butter, yogurt, beef	1040.49	7	Dessert
FoodD_E2XTR8	mushroom, capsicum, butter, onion	587.37	17	Combo
FoodD_0ITI1H	yogurt, flour, potato, mushroom	752.11	34	Veg
FoodD_Q6ZA0C	oregano, yogurt, spinach, carrot	195.53	27	Combo
FoodD_RE7WNE	mushroom, onion, basil, broccoli	1055.96	18	Beverage
FoodD_6F9PXB	potato, cream, paneer, corn	822.51	21	Non-Veg
FoodD_6AOMR4	capsicum, carrot, beef, lentils	580.26	8	Combo
FoodD_40XTKG	lentils, capsicum, carrot, broccoli	204.81	17	Beverage
FoodD_470MKP	mushroom, carrot, tomato, butter	246.74	6	Veg
FoodD_PM5KCC	corn, broccoli, spinach, carrot	785.59	27	Combo
FoodD_5T9VLF	oregano, onion, cream, basil	735.77	18	Veg
FoodD_JNSWG3	flour, fish, yogurt, rice	521.4	16	Veg
FoodD_6VPI2M	potato, basil, onion, lentils	870.17	36	Veg
FoodD_GC0UZF	beef, spinach, lentils, flour	713.78	13	Veg
FoodD_JWUAY6	yogurt, paneer, capsicum, beef	987.53	35	Veg
FoodD_H9M02I	tomato, basil, fish, mushroom	460.37	22	Main Course
FoodD_76I6JS	oregano, lentils, potato, tomato	858.84	30	Combo
FoodD_R76FHR	lentils, beef, broccoli, flour	1029.39	13	Main Course
FoodD_C02LP4	capsicum, potato, oregano, beef	743.52	22	Non-Veg
FoodD_BG3CZO	rice, onion, butter, spinach	363.04	15	Dessert
FoodD_FFX7D0	pepper, mushroom, yogurt, tomato	1092.89	42	Beverage
FoodD_GWD69L	paneer, tomato, mushroom, corn	509.13	10	Dessert
FoodD_ZW0SCR	chicken, onion, cream, flour	980.46	36	Veg
FoodD_BZFNP4	carrot, yogurt, potato, rice	665.69	23	Non-Veg
FoodD_AVX040	yogurt, carrot, chicken, oregano	285.76	10	Dessert
FoodD_6U0FL5	cream, spinach, yogurt, mushroom	653.58	17	Veg
FoodD_TQ7WSQ	capsicum, beef, broccoli, oregano	958.04	25	Dessert
FoodD_X60YX7	carrot, oregano, potato, paneer	246.88	42	Beverage
FoodD_HDF57Q	paneer, tomato, yogurt, cream	1047.31	28	Combo
FoodD_3AAJUE	basil, chicken, tomato, spinach	662.16	5	Non-Veg
FoodD_RKTV6O	broccoli, yogurt, paneer, chicken	624.0	29	Beverage
FoodD_T1BQO7	lentils, butter, flour, fish	806.9	41	Beverage
FoodD_ROJVP6	yogurt, cream, mushroom, paneer	668.59	8	Dessert
FoodD_MWBX8J	carrot, onion, tomato, rice	1105.03	7	Dessert
FoodD_3O2S5J	flour, chicken, yogurt, lentils	1121.68	42	Beverage
FoodD_YS7S94	onion, potato, oregano, yogurt	151.74	29	Non-Veg
FoodD_NX9ZUX	beef, flour, oregano, capsicum	679.28	45	Main Course
FoodD_SIW6ZW	chicken, tomato, butter, mushroom	886.31	11	Veg
FoodD_VTGJDG	tomato, flour, rice, broccoli	718.55	29	Veg
FoodD_8UBV69	corn, chicken, fish, capsicum	555.69	13	Non-Veg
FoodD_CIAUL8	beef, potato, lentils, carrot	363.02	33	Combo
FoodD_0IZT2R	fish, flour, broccoli, onion	633.58	15	Beverage
FoodD_K2BQTQ	flour, carrot, rice, butter	518.13	44	Veg
FoodD_AVCQ7G	basil, tomato, mushroom, pepper	547.15	44	Non-Veg
FoodD_9GCGEJ	capsicum, pepper, lentils, spinach	1063.08	28	Combo
FoodD_0XPV8L	capsicum, yogurt, lentils, beef	614.12	10	Dessert
FoodD_U3B233	rice, pepper, beef, chicken	966.72	33	Combo
FoodD_KVPD11	chicken, oregano, flour, carrot	381.66	32	Main Course
FoodD_AM2H82	fish, yogurt, chicken, rice	305.75	27	Beverage
FoodD_PFAUM3	onion, rice, tomato, spinach	524.03	17	Beverage
FoodD_U5H45G	fish, mushroom, lentils, paneer	428.31	7	Veg
FoodD_BF4A23	flour, broccoli, pepper, chicken	1153.71	31	Dessert
FoodD_WBXCLD	oregano, pepper, corn, cream	1004.43	39	Main Course
FoodD_DQLBDA	chicken, fish, mushroom, broccoli	278.25	8	Dessert
FoodD_M52LJY	spinach, fish, mushroom, flour	579.35	6	Combo
FoodD_U7MLSD	mushroom, fish, lentils, pepper	695.4	35	Veg
FoodD_8UREP3	mushroom, fish, spinach, butter	472.08	35	Main Course
FoodD_UZEGLM	cream, lentils, capsicum, fish	967.78	35	Dessert
FoodD_N9RZ6R	rice, onion, beef, paneer	209.42	25	Non-Veg
FoodD_N5SPNY	spinach, flour, beef, potato	577.85	21	Combo
FoodD_38KOM9	mushroom, lentils, broccoli, spinach	737.39	12	Combo
FoodD_5I9N7I	butter, onion, paneer, chicken	678.44	21	Dessert
FoodD_14FUVU	lentils, yogurt, beef, carrot	191.03	38	Veg
FoodD_6R6J81	mushroom, onion, rice, lentils	559.18	26	Beverage
FoodD_0YJNHR	lentils, mushroom, fish, paneer	929.33	7	Combo
FoodD_Z2833F	potato, tomato, flour, chicken	1080.95	26	Combo
FoodD_WWEKVG	cream, potato, basil, broccoli	514.93	26	Non-Veg
FoodD_92ZO7M	lentils, capsicum, rice, flour	494.57	19	Non-Veg
FoodD_G4LGPS	oregano, yogurt, paneer, mushroom	824.09	18	Veg
FoodD_VXGOI9	yogurt, tomato, potato, flour	457.92	9	Non-Veg
FoodD_QG3ZI1	spinach, carrot, paneer, basil	336.9	43	Dessert
FoodD_1O7CC2	paneer, flour, corn, rice	1148.39	42	Combo
FoodD_HDSNJN	onion, flour, tomato, fish	169.97	33	Beverage
FoodD_3PO4CB	onion, fish, basil, spinach	823.16	11	Dessert
FoodD_225FO0	oregano, chicken, onion, paneer	165.76	43	Dessert
FoodD_UUDYJZ	mushroom, cream, carrot, broccoli	890.82	17	Dessert
FoodD_FZEKS5	cream, potato, paneer, beef	349.67	20	Main Course
FoodD_FV0QQD	cream, lentils, oregano, fish	818.54	36	Non-Veg
FoodD_BZ59O0	fish, butter, pepper, basil	1173.95	45	Dessert
FoodD_BUQUA2	corn, chicken, broccoli, lentils	358.74	35	Veg
FoodD_6OAENL	basil, corn, paneer, beef	247.51	39	Dessert
FoodD_5YNK7D	lentils, basil, broccoli, tomato	155.04	22	Non-Veg
FoodD_UE7JTF	onion, beef, butter, cream	155.62	14	Combo
FoodD_8QW4AB	lentils, tomato, basil, flour	438.53	10	Veg
FoodD_KQTDPR	potato, tomato, cream, butter	620.51	22	Beverage
FoodD_N8XLHG	mushroom, cream, yogurt, capsicum	886.69	36	Non-Veg
FoodD_O6J4FV	carrot, fish, butter, yogurt	1030.57	44	Veg
FoodD_54DYMC	corn, paneer, spinach, yogurt	711.22	15	Dessert
FoodD_CHTG83	basil, carrot, flour, butter	974.36	43	Main Course
FoodD_D4J68K	potato, corn, carrot, mushroom	181.03	14	Beverage
FoodD_SH2Q4D	corn, basil, potato, capsicum	763.58	16	Non-Veg
FoodD_UDGH3W	potato, butter, rice, oregano	404.54	34	Veg
FoodD_JAKO5E	tomato, onion, spinach, cream	565.52	37	Combo
FoodD_3YEXY8	flour, capsicum, corn, cream	993.67	15	Main Course
FoodD_YW8O33	broccoli, capsicum, butter, onion	803.8	29	Beverage
FoodD_PXAVZJ	flour, corn, rice, fish	379.21	13	Non-Veg
FoodD_NILQ5L	paneer, onion, cream, capsicum	225.92	26	Dessert
FoodD_M1ZM3F	fish, tomato, spinach, capsicum	208.25	11	Beverage
FoodD_U3JJXJ	chicken, spinach, paneer, broccoli	804.29	15	Beverage
FoodD_7NWZJQ	oregano, fish, lentils, corn	500.81	45	Veg
FoodD_Y5KMFJ	spinach, carrot, potato, tomato	688.95	17	Veg
FoodD_NM40ZE	capsicum, broccoli, chicken, mushroom	1102.17	42	Non-Veg
FoodD_FM2QH0	cream, mushroom, potato, butter	388.05	39	Veg
FoodD_WMOAUU	onion, corn, beef, oregano	1192.29	7	Beverage
FoodD_ON4ZPE	basil, flour, capsicum, lentils	1169.62	44	Dessert
FoodD_HMDZJ6	corn, butter, fish, beef	787.23	5	Main Course
FoodD_K8ONN7	chicken, flour, pepper, spinach	1026.09	33	Veg
FoodD_LZI9P1	fish, lentils, flour, pepper	422.6	44	Dessert
FoodD_0BPXGJ	spinach, rice, mushroom, basil	1114.63	17	Dessert
FoodD_UZVBHJ	basil, chicken, fish, corn	657.77	44	Main Course
FoodD_0U93IS	onion, flour, carrot, lentils	882.63	40	Main Course
FoodD_QQNPVV	mushroom, fish, oregano, flour	1071.28	26	Veg
FoodD_CB6U5G	fish, yogurt, mushroom, onion	477.99	35	Beverage
FoodD_BUNR4L	chicken, pepper, lentils, capsicum	384.21	10	Veg
FoodD_TAFVE2	yogurt, rice, corn, flour	290.53	32	Main Course
FoodD_P4CGPG	pepper, spinach, beef, lentils	793.19	32	Beverage
FoodD_MJS346	beef, broccoli, carrot, butter	825.1	7	Dessert
FoodD_9RY3HV	carrot, tomato, rice, broccoli	623.36	14	Veg
FoodD_A8F8WY	butter, potato, carrot, corn	509.15	28	Non-Veg
FoodD_1U7I44	pepper, beef, corn, cream	356.9	37	Dessert
FoodD_A4VZF7	chicken, fish, tomato, pepper	505.25	23	Veg
FoodD_M68CZR	butter, capsicum, chicken, fish	1063.31	33	Combo
FoodD_MHO322	flour, onion, tomato, capsicum	453.92	41	Main Course
FoodD_4H1XZ3	onion, broccoli, oregano, corn	432.92	17	Veg
FoodD_3ASOTW	spinach, cream, beef, corn	356.06	42	Beverage
FoodD_04H8LF	pepper, basil, potato, oregano	259.02	7	Beverage
FoodD_1P25W2	broccoli, flour, yogurt, basil	671.0	25	Main Course
FoodD_6OYIKK	beef, capsicum, cream, tomato	645.77	15	Combo
